type,neurons,density,hits,building_time,search_time
p1,85184,16991.0,-1,NaN,NaN
p2,85184,16991.0,-1,NaN,NaN
p3,85184,16991.0,-1,NaN,NaN
s,85184,16991.0,-1,NaN,NaN
p0,85184,16991.0,-1,NaN,NaN
p1,85184,16991.0,-1,NaN,NaN
p2,85184,16991.0,-1,NaN,NaN
p3,85184,16991.0,-1,NaN,NaN
s,85184,16991.0,-1,NaN,NaN
p0,85184,16991.0,-1,NaN,NaN
p1,85184,16991.0,-1,NaN,NaN
p2,85184,16991.0,-1,NaN,NaN
p3,85184,16991.0,-1,NaN,NaN
s,85184,16991.0,-1,NaN,NaN
p0,85184,16991.0,-1,NaN,NaN
p1,85184,16991.0,-1,NaN,NaN
p2,85184,16991.0,-1,NaN,NaN
p3,85184,16991.0,-1,NaN,NaN
