type,neurons,density,hits,building_time,search_time
p2,25230,13701.575000000003,1,10098449,330486
p3,25230,13701.575000000003,1,5538357,337016
p4,25230,13701.575000000003,-1,NaN,NaN
s,25230,13801.549999999997,Hit found: 13485
Hit found: 16968
2,11031558,1240143
p0,25230,13801.549999999997,2,4803067,313519
p1,25230,13801.549999999997,-1,NaN,NaN
p2,25230,13801.549999999997,2,10092902,331934
p3,25230,13801.549999999997,2,5526020,340258
p4,25230,13801.549999999997,-1,NaN,NaN
s,25230,13801.549999999997,Hit found: 13485
Hit found: 16968
2,10977441,1245705
p0,25230,13801.549999999997,2,4777312,314028
p1,25230,13801.549999999997,-1,NaN,NaN
p2,25230,13801.549999999997,2,10105625,332382
p3,25230,13801.549999999997,2,5505665,338506
p4,25230,13801.549999999997,-1,NaN,NaN
s,25230,13801.549999999997,Hit found: 13485
Hit found: 16968
2,10978912,1244499
p0,25230,13801.549999999997,2,4807664,314076
p1,25230,13801.549999999997,-1,NaN,NaN
p2,25230,13801.549999999997,2,10125707,331550
p3,25230,13801.549999999997,2,5537576,338164
p4,25230,13801.549999999997,-1,NaN,NaN
s,25230,13801.549999999997,Hit found: 13485
Hit found: 16968
2,10991077,1231780
p0,25230,13801.549999999997,2,4779361,312117
p1,25230,13801.549999999997,-1,NaN,NaN
p2,25230,13801.549999999997,2,10163221,331213
p3,25230,13801.549999999997,2,5542280,340847
p4,25230,13801.549999999997,-1,NaN,NaN
s,25230,13801.549999999997,Hit found: 13485
Hit found: 16968
2,11025078,1232070
p0,25230,13801.549999999997,2,4794003,312394
p1,25230,13801.549999999997,-1,NaN,NaN
p2,25230,13801.549999999997,2,10162245,332615
p3,25230,13801.549999999997,2,5513475,338787
p4,25230,13801.549999999997,-1,NaN,NaN
s,25230,13901.524999999998,Hit found: 16091
1,10977348,1246859
p0,25230,13901.524999999998,1,4775241,314084
p1,25230,13901.524999999998,-1,NaN,NaN
p2,25230,13901.524999999998,1,10100935,333046
p3,25230,13901.524999999998,1,5527036,340237
p4,25230,13901.524999999998,-1,NaN,NaN
s,25230,13901.524999999998,Hit found: 16091
1,11018628,1257778
p0,25230,13901.524999999998,1,4784848,313539
p1,25230,13901.524999999998,-1,NaN,NaN
p2,25230,13901.524999999998,1,10089257,332252
p3,25230,13901.524999999998,1,5567995,341632
p4,25230,13901.524999999998,-1,NaN,NaN
s,25230,13901.524999999998,Hit found: 16091
1,10989365,1239517
p0,25230,13901.524999999998,1,4786245,315909
p1,25230,13901.524999999998,-1,NaN,NaN
p2,25230,13901.524999999998,1,10201442,333745
p3,25230,13901.524999999998,1,5518805,340603
p4,25230,13901.524999999998,-1,NaN,NaN
s,25230,13901.524999999998,Hit found: 16091
1,10989292,1243639
p0,25230,13901.524999999998,1,4804150,314516
p1,25230,13901.524999999998,-1,NaN,NaN
p2,25230,13901.524999999998,1,10159244,334698
p3,25230,13901.524999999998,1,5489655,341291
p4,25230,13901.524999999998,-1,NaN,NaN
s,25230,13901.524999999998,Hit found: 16091
1,10975230,1240392
p0,25230,13901.524999999998,1,4809615,314832
p1,25230,13901.524999999998,-1,NaN,NaN
p2,25230,13901.524999999998,1,10089789,334400
p3,25230,13901.524999999998,1,5555414,341411
p4,25230,13901.524999999998,-1,NaN,NaN
s,25230,14001.5,0,11016173,1285101
p0,25230,14001.5,0,4796921,319793
p1,25230,14001.5,-1,NaN,NaN
p2,25230,14001.5,0,10162185,327796
p3,25230,14001.5,0,5510425,331283
p4,25230,14001.5,-1,NaN,NaN
s,25230,14001.5,0,11018819,1291098
p0,25230,14001.5,0,4786864,309279
p1,25230,14001.5,-1,NaN,NaN
p2,25230,14001.5,0,10097978,328066
p3,25230,14001.5,0,5524250,332210
p4,25230,14001.5,-1,NaN,NaN
s,25230,14001.5,0,10979254,1287443
p0,25230,14001.5,0,4800096,310581
p1,25230,14001.5,-1,NaN,NaN
p2,25230,14001.5,0,10193184,328559
p3,25230,14001.5,0,5516144,332082
p4,25230,14001.5,-1,NaN,NaN
s,25230,14001.5,0,10976650,1286956
p0,25230,14001.5,0,4787200,309357
p1,25230,14001.5,-1,NaN,NaN
p2,25230,14001.5,0,10136298,329204
p3,25230,14001.5,0,5516599,331495
p4,25230,14001.5,-1,NaN,NaN
s,25230,14001.5,0,11035103,1286930
p0,25230,14001.5,0,4801444,309291
p1,25230,14001.5,-1,NaN,NaN
p2,25230,14001.5,0,10106912,326534
p3,25230,14001.5,0,5507333,332422
p4,25230,14001.5,-1,NaN,NaN
s,25230,1404.6500000000003,0,11006187,1238658
p0,25230,1404.6500000000003,0,4785381,320869
p1,25230,1404.6500000000003,-1,NaN,NaN
p2,25230,1404.6500000000003,0,10102271,333728
p3,25230,1404.6500000000003,0,5516624,341364
p4,25230,1404.6500000000003,-1,NaN,NaN
s,25230,1404.6500000000003,0,11025176,1235291
p0,25230,1404.6500000000003,0,4764872,320725
p1,25230,1404.6500000000003,-1,NaN,NaN
p2,25230,1404.6500000000003,0,10169428,332337
p3,25230,1404.6500000000003,0,5527718,340921
p4,25230,1404.6500000000003,-1,NaN,NaN
s,25230,1404.6500000000003,0,11002569,1232654
p0,25230,1404.6500000000003,0,4795125,319215
p1,25230,1404.6500000000003,-1,NaN,NaN
p2,25230,1404.6500000000003,0,10138444,333907
p3,25230,1404.6500000000003,0,5501465,341081
p4,25230,1404.6500000000003,-1,NaN,NaN
s,25230,1404.6500000000003,0,10983422,1236697
p0,25230,1404.6500000000003,0,4760939,320728
p1,25230,1404.6500000000003,-1,NaN,NaN
p2,25230,1404.6500000000003,0,10074119,333338
p3,25230,1404.6500000000003,0,5561186,342024
p4,25230,1404.6500000000003,-1,NaN,NaN
s,25230,1404.6500000000003,0,11036487,1235083
p0,25230,1404.6500000000003,0,4849406,320501
p1,25230,1404.6500000000003,-1,NaN,NaN
p2,25230,1404.6500000000003,0,10134028,333639
p3,25230,1404.6500000000003,0,5535613,339569
p4,25230,1404.6500000000003,-1,NaN,NaN
s,25230,14101.475,Hit found: 2387
1,11023065,1317592
p0,25230,14101.475,1,4801596,309075
p1,25230,14101.475,-1,NaN,NaN
p2,25230,14101.475,1,10170361,326135
p3,25230,14101.475,1,5524410,330392
p4,25230,14101.475,-1,NaN,NaN
s,25230,14101.475,Hit found: 2387
1,10987699,1272513
p0,25230,14101.475,1,4790955,309304
p1,25230,14101.475,-1,NaN,NaN
p2,25230,14101.475,1,10099891,326280
p3,25230,14101.475,1,5501580,331194
p4,25230,14101.475,-1,NaN,NaN
s,25230,14101.475,Hit found: 2387
1,11000830,1268694
p0,25230,14101.475,1,4801559,313010
p1,25230,14101.475,-1,NaN,NaN
p2,25230,14101.475,1,10175603,325989
p3,25230,14101.475,1,5516949,331553
p4,25230,14101.475,-1,NaN,NaN
s,25230,14101.475,Hit found: 2387
1,11029028,1287503
p0,25230,14101.475,1,4769091,308795
p1,25230,14101.475,-1,NaN,NaN
p2,25230,14101.475,1,10106304,325867
p3,25230,14101.475,1,5513348,330025
p4,25230,14101.475,-1,NaN,NaN
s,25230,14101.475,Hit found: 2387
1,11016656,1300607
p0,25230,14101.475,1,4807160,308676
p1,25230,14101.475,-1,NaN,NaN
p2,25230,14101.475,1,10069632,324993
p3,25230,14101.475,1,5509894,333185
p4,25230,14101.475,-1,NaN,NaN
s,25230,14201.45,Hit found: 22242
Hit found: 23682
2,10978940,1244249
p0,25230,14201.45,2,4820427,305719
p1,25230,14201.45,-1,NaN,NaN
p2,25230,14201.45,2,10087201,323493
p3,25230,14201.45,2,5563040,333831
p4,25230,14201.45,-1,NaN,NaN
s,25230,14201.45,Hit found: 22242
Hit found: 23682
2,11032419,1253313
p0,25230,14201.45,2,4806851,306418
p1,25230,14201.45,-1,NaN,NaN
p2,25230,14201.45,2,10136598,325364
p3,25230,14201.45,2,5529163,332790
p4,25230,14201.45,-1,NaN,NaN
s,25230,14201.45,Hit found: 22242
Hit found: 23682
2,11130713,1250806
p0,25230,14201.45,2,4782248,305029
p1,25230,14201.45,-1,NaN,NaN
p2,25230,14201.45,2,10123538,324614
p3,25230,14201.45,2,5557414,332849
p4,25230,14201.45,-1,NaN,NaN
s,25230,14201.45,Hit found: 22242
Hit found: 23682
2,10985520,1253201
p0,25230,14201.45,2,4782228,305569
p1,25230,14201.45,-1,NaN,NaN
p2,25230,14201.45,2,10139066,325520
p3,25230,14201.45,2,5506915,332116
p4,25230,14201.45,-1,NaN,NaN
s,25230,14201.45,Hit found: 22242
Hit found: 23682
2,10995514,1247291
p0,25230,14201.45,2,4793049,307513
p1,25230,14201.45,-1,NaN,NaN
p2,25230,14201.45,2,10095252,325255
p3,25230,14201.45,2,5517719,332651
p4,25230,14201.45,-1,NaN,NaN
s,25230,14301.425,0,10997279,1282168
p0,25230,14301.425,0,4796295,311703
p1,25230,14301.425,-1,NaN,NaN
p2,25230,14301.425,0,10079138,327868
p3,25230,14301.425,0,5588903,337727
p4,25230,14301.425,-1,NaN,NaN
s,25230,14301.425,0,11002053,1283182
p0,25230,14301.425,0,4842101,310650
p1,25230,14301.425,-1,NaN,NaN
p2,25230,14301.425,0,10168842,327285
p3,25230,14301.425,0,5566695,336647
p4,25230,14301.425,-1,NaN,NaN
s,25230,14301.425,0,11040862,1279956
p0,25230,14301.425,0,4765985,310441
p1,25230,14301.425,-1,NaN,NaN
p2,25230,14301.425,0,10078829,328354
p3,25230,14301.425,0,5518896,335801
p4,25230,14301.425,-1,NaN,NaN
s,25230,14301.425,0,11078719,1284419
p0,25230,14301.425,0,4779259,310351
p1,25230,14301.425,-1,NaN,NaN
p2,25230,14301.425,0,10170104,327246
p3,25230,14301.425,0,5521203,335945
p4,25230,14301.425,-1,NaN,NaN
s,25230,14301.425,0,11007746,1279278
p0,25230,14301.425,0,4780589,311039
p1,25230,14301.425,-1,NaN,NaN
p2,25230,14301.425,0,10099877,326186
p3,25230,14301.425,0,5521029,334455
p4,25230,14301.425,-1,NaN,NaN
s,25230,14401.4,0,10998696,1230690
p0,25230,14401.4,0,4867145,314850
p1,25230,14401.4,-1,NaN,NaN
p2,25230,14401.4,0,10108531,331728
p3,25230,14401.4,0,5562130,342163
p4,25230,14401.4,-1,NaN,NaN
s,25230,14401.4,0,11030056,1225525
p0,25230,14401.4,0,4804357,314445
p1,25230,14401.4,-1,NaN,NaN
p2,25230,14401.4,0,10184163,331394
p3,25230,14401.4,0,5546846,340362
p4,25230,14401.4,-1,NaN,NaN
s,25230,14401.4,0,11013739,1229270
p0,25230,14401.4,0,4781336,313292
p1,25230,14401.4,-1,NaN,NaN
p2,25230,14401.4,0,10119352,333781
p3,25230,14401.4,0,5605579,340302
p4,25230,14401.4,-1,NaN,NaN
s,25230,14401.4,0,10991526,1230314
p0,25230,14401.4,0,4832327,315144
p1,25230,14401.4,-1,NaN,NaN
p2,25230,14401.4,0,10123745,332991
p3,25230,14401.4,0,5507666,341028
p4,25230,14401.4,-1,NaN,NaN
s,25230,14401.4,0,11105854,1230933
p0,25230,14401.4,0,4778147,313727
p1,25230,14401.4,-1,NaN,NaN
p2,25230,14401.4,0,10151396,334181
p3,25230,14401.4,0,5525817,341105
p4,25230,14401.4,-1,NaN,NaN
s,25230,14501.375,0,11028868,1206207
p0,25230,14501.375,0,4788029,310484
p1,25230,14501.375,-1,NaN,NaN
p2,25230,14501.375,0,10092495,331654
p3,25230,14501.375,0,5507495,343146
p4,25230,14501.375,-1,NaN,NaN
s,25230,14501.375,0,11010685,1189168
p0,25230,14501.375,0,4764702,309571
p1,25230,14501.375,-1,NaN,NaN
p2,25230,14501.375,0,10170765,332935
p3,25230,14501.375,0,5517160,340672
p4,25230,14501.375,-1,NaN,NaN
s,25230,14501.375,0,11004165,1203991
p0,25230,14501.375,0,4779620,307247
p1,25230,14501.375,-1,NaN,NaN
p2,25230,14501.375,0,10124157,330328
p3,25230,14501.375,0,5503894,342279
p4,25230,14501.375,-1,NaN,NaN
s,25230,14501.375,0,11027142,1209920
p0,25230,14501.375,0,4778857,309239
p1,25230,14501.375,-1,NaN,NaN
p2,25230,14501.375,0,10099742,332557
p3,25230,14501.375,0,5494193,344998
p4,25230,14501.375,-1,NaN,NaN
s,25230,14501.375,0,11009248,1197240
p0,25230,14501.375,0,4781017,312876
p1,25230,14501.375,-1,NaN,NaN
p2,25230,14501.375,0,10144962,332556
p3,25230,14501.375,0,5564814,342257
p4,25230,14501.375,-1,NaN,NaN
s,25230,14601.35,0,11095041,1308594
p0,25230,14601.35,0,4850195,314521
p1,25230,14601.35,-1,NaN,NaN
p2,25230,14601.35,0,10137660,330475
p3,25230,14601.35,0,5525337,329207
p4,25230,14601.35,-1,NaN,NaN
s,25230,14601.35,0,10983471,1313574
p0,25230,14601.35,0,4866206,315995
p1,25230,14601.35,-1,NaN,NaN
p2,25230,14601.35,0,10106845,330243
p3,25230,14601.35,0,5512465,330300
p4,25230,14601.35,-1,NaN,NaN
s,25230,14601.35,0,11003401,1312017
p0,25230,14601.35,0,4778334,315000
p1,25230,14601.35,-1,NaN,NaN
p2,25230,14601.35,0,10088583,330910
p3,25230,14601.35,0,5506562,328797
p4,25230,14601.35,-1,NaN,NaN
s,25230,14601.35,0,10989591,1306132
p0,25230,14601.35,0,4770385,314645
p1,25230,14601.35,-1,NaN,NaN
p2,25230,14601.35,0,10070779,330215
p3,25230,14601.35,0,5493361,331528
p4,25230,14601.35,-1,NaN,NaN
s,25230,14601.35,0,11030771,1307568
p0,25230,14601.35,0,4831560,314645
p1,25230,14601.35,-1,NaN,NaN
p2,25230,14601.35,0,10108095,329918
p3,25230,14601.35,0,5558687,331197
p4,25230,14601.35,-1,NaN,NaN
s,25230,14701.325,0,10994719,1296009
p0,25230,14701.325,0,4785608,314703
p1,25230,14701.325,-1,NaN,NaN
p2,25230,14701.325,0,10117680,334186
p3,25230,14701.325,0,5575295,335112
p4,25230,14701.325,-1,NaN,NaN
s,25230,14701.325,0,11030890,1289836
p0,25230,14701.325,0,4772484,313813
p1,25230,14701.325,-1,NaN,NaN
p2,25230,14701.325,0,10197829,332213
p3,25230,14701.325,0,5548392,333821
p4,25230,14701.325,-1,NaN,NaN
s,25230,14701.325,0,10981496,1293221
p0,25230,14701.325,0,4789479,316370
p1,25230,14701.325,-1,NaN,NaN
p2,25230,14701.325,0,10100210,333626
p3,25230,14701.325,0,5494320,335063
p4,25230,14701.325,-1,NaN,NaN
s,25230,14701.325,0,11118047,1296078
p0,25230,14701.325,0,4814896,312691
p1,25230,14701.325,-1,NaN,NaN
p2,25230,14701.325,0,10095288,332358
p3,25230,14701.325,0,5524946,334235
p4,25230,14701.325,-1,NaN,NaN
s,25230,14701.325,0,11003135,1285867
p0,25230,14701.325,0,4804197,315927
p1,25230,14701.325,-1,NaN,NaN
p2,25230,14701.325,0,10108607,334279
p3,25230,14701.325,0,5511159,334661
p4,25230,14701.325,-1,NaN,NaN
s,25230,14801.3,Hit found: 16456
1,11035883,1280155
p0,25230,14801.3,1,4778793,317222
p1,25230,14801.3,-1,NaN,NaN
p2,25230,14801.3,1,10142433,331376
p3,25230,14801.3,1,5530633,335266
p4,25230,14801.3,-1,NaN,NaN
s,25230,14801.3,Hit found: 16456
1,11001156,1279455
p0,25230,14801.3,1,4796375,316931
p1,25230,14801.3,-1,NaN,NaN
p2,25230,14801.3,1,10081616,330547
p3,25230,14801.3,1,5562901,335468
p4,25230,14801.3,-1,NaN,NaN
s,25230,14801.3,Hit found: 16456
1,10987138,1285665
p0,25230,14801.3,1,4800836,317870
p1,25230,14801.3,-1,NaN,NaN
p2,25230,14801.3,1,10155722,330410
p3,25230,14801.3,1,5521431,334773
p4,25230,14801.3,-1,NaN,NaN
s,25230,14801.3,Hit found: 16456
1,11013743,1299616
p0,25230,14801.3,1,4855642,316928
p1,25230,14801.3,-1,NaN,NaN
p2,25230,14801.3,1,10159826,332161
p3,25230,14801.3,1,5508738,336806
p4,25230,14801.3,-1,NaN,NaN
s,25230,14801.3,Hit found: 16456
1,11023956,1282667
p0,25230,14801.3,1,4911543,317435
p1,25230,14801.3,-1,NaN,NaN
p2,25230,14801.3,1,10071076,330933
p3,25230,14801.3,1,5520451,336204
p4,25230,14801.3,-1,NaN,NaN
s,25230,14901.275,0,11007552,1308448
p0,25230,14901.275,0,4819205,307602
p1,25230,14901.275,-1,NaN,NaN
p2,25230,14901.275,0,10105576,323493
p3,25230,14901.275,0,5519984,327543
p4,25230,14901.275,-1,NaN,NaN
s,25230,14901.275,0,11000911,1309037
p0,25230,14901.275,0,4823201,308665
p1,25230,14901.275,-1,NaN,NaN
p2,25230,14901.275,0,10099505,324992
p3,25230,14901.275,0,5575823,328168
p4,25230,14901.275,-1,NaN,NaN
s,25230,14901.275,0,11030205,1308686
p0,25230,14901.275,0,4789243,308554
p1,25230,14901.275,-1,NaN,NaN
p2,25230,14901.275,0,10133463,325594
p3,25230,14901.275,0,5519018,328912
p4,25230,14901.275,-1,NaN,NaN
s,25230,14901.275,0,11005936,1309399
p0,25230,14901.275,0,4840559,308779
p1,25230,14901.275,-1,NaN,NaN
p2,25230,14901.275,0,10148592,325559
p3,25230,14901.275,0,5504423,328045
p4,25230,14901.275,-1,NaN,NaN
s,25230,14901.275,0,10981647,1308201
p0,25230,14901.275,0,4776002,307488
p1,25230,14901.275,-1,NaN,NaN
p2,25230,14901.275,0,10097987,325931
p3,25230,14901.275,0,5517669,328967
p4,25230,14901.275,-1,NaN,NaN
s,25230,15001.25,0,11010899,1301070
p0,25230,15001.25,0,4791081,312489
p1,25230,15001.25,-1,NaN,NaN
p2,25230,15001.25,0,10088389,329246
p3,25230,15001.25,0,5580445,333140
p4,25230,15001.25,-1,NaN,NaN
s,25230,15001.25,0,10987125,1300436
p0,25230,15001.25,0,4813260,312026
p1,25230,15001.25,-1,NaN,NaN
p2,25230,15001.25,0,10102720,328295
p3,25230,15001.25,0,5507770,333664
p4,25230,15001.25,-1,NaN,NaN
s,25230,15001.25,0,11015557,1295461
p0,25230,15001.25,0,4789874,310924
p1,25230,15001.25,-1,NaN,NaN
p2,25230,15001.25,0,10150171,328807
p3,25230,15001.25,0,5525118,330192
p4,25230,15001.25,-1,NaN,NaN
s,25230,15001.25,0,11006185,1299646
p0,25230,15001.25,0,4820527,312276
p1,25230,15001.25,-1,NaN,NaN
p2,25230,15001.25,0,10151591,328255
p3,25230,15001.25,0,5574066,330708
p4,25230,15001.25,-1,NaN,NaN
s,25230,15001.25,0,11032570,1298847
p0,25230,15001.25,0,4764682,311029
p1,25230,15001.25,-1,NaN,NaN
p2,25230,15001.25,0,10102654,329225
p3,25230,15001.25,0,5473411,334392
p4,25230,15001.25,-1,NaN,NaN
s,25230,1504.625,0,11000794,1262085
p0,25230,1504.625,0,4772465,315021
p1,25230,1504.625,-1,NaN,NaN
p2,25230,1504.625,0,10097976,331880
p3,25230,1504.625,0,5509468,339455
p4,25230,1504.625,-1,NaN,NaN
s,25230,1504.625,0,11017052,1261393
p0,25230,1504.625,0,4838980,314626
p1,25230,1504.625,-1,NaN,NaN
p2,25230,1504.625,0,10102918,332429
p3,25230,1504.625,0,5521756,338609
p4,25230,1504.625,-1,NaN,NaN
s,25230,1504.625,0,11021367,1262126
p0,25230,1504.625,0,4787579,315665
p1,25230,1504.625,-1,NaN,NaN
p2,25230,1504.625,0,10090584,332295
p3,25230,1504.625,0,5556772,338101
p4,25230,1504.625,-1,NaN,NaN
s,25230,1504.625,0,11038471,1262149
p0,25230,1504.625,0,4779305,316281
p1,25230,1504.625,-1,NaN,NaN
p2,25230,1504.625,0,10177725,332346
p3,25230,1504.625,0,5527174,338358
p4,25230,1504.625,-1,NaN,NaN
s,25230,1504.625,0,10980978,1265597
p0,25230,1504.625,0,4782675,316465
p1,25230,1504.625,-1,NaN,NaN
p2,25230,1504.625,0,10166324,333305
p3,25230,1504.625,0,5530577,338908
p4,25230,1504.625,-1,NaN,NaN
s,25230,15101.225,Hit found: 2676
1,10991686,1200998
p0,25230,15101.225,1,4886947,308554
p1,25230,15101.225,-1,NaN,NaN
p2,25230,15101.225,1,10170527,328632
p3,25230,15101.225,1,5509268,339478
p4,25230,15101.225,-1,NaN,NaN
s,25230,15101.225,Hit found: 2676
1,11089934,1185724
p0,25230,15101.225,1,4756341,309566
p1,25230,15101.225,-1,NaN,NaN
p2,25230,15101.225,1,10090676,328751
p3,25230,15101.225,1,5503953,338114
p4,25230,15101.225,-1,NaN,NaN
s,25230,15101.225,Hit found: 2676
1,11024786,1146405
p0,25230,15101.225,1,4852943,308689
p1,25230,15101.225,-1,NaN,NaN
p2,25230,15101.225,1,10536586,329099
p3,25230,15101.225,1,5618882,340696
p4,25230,15101.225,-1,NaN,NaN
s,25230,15101.225,Hit found: 2676
1,10969387,1170443
p0,25230,15101.225,1,4793078,308384
p1,25230,15101.225,-1,NaN,NaN
p2,25230,15101.225,1,10163719,328450
p3,25230,15101.225,1,5491312,338231
p4,25230,15101.225,-1,NaN,NaN
s,25230,15101.225,Hit found: 2676
1,11039431,1162165
p0,25230,15101.225,1,4809523,311573
p1,25230,15101.225,-1,NaN,NaN
p2,25230,15101.225,1,10162624,327249
p3,25230,15101.225,1,5506761,338212
p4,25230,15101.225,-1,NaN,NaN
s,25230,15201.2,Hit found: 8481
1,10996389,1292783
p0,25230,15201.2,1,4777108,309127
p1,25230,15201.2,-1,NaN,NaN
p2,25230,15201.2,1,10071176,328283
p3,25230,15201.2,1,5539030,332157
p4,25230,15201.2,-1,NaN,NaN
s,25230,15201.2,Hit found: 8481
1,11083783,1315087
p0,25230,15201.2,1,4765794,310825
p1,25230,15201.2,-1,NaN,NaN
p2,25230,15201.2,1,10096965,328533
p3,25230,15201.2,1,5519410,332965
p4,25230,15201.2,-1,NaN,NaN
s,25230,15201.2,Hit found: 8481
1,10996962,1274837
p0,25230,15201.2,1,4802646,310309
p1,25230,15201.2,-1,NaN,NaN
p2,25230,15201.2,1,10165336,327608
p3,25230,15201.2,1,5559842,332776
p4,25230,15201.2,-1,NaN,NaN
s,25230,15201.2,Hit found: 8481
1,11040720,1262393
p0,25230,15201.2,1,4813285,310305
p1,25230,15201.2,-1,NaN,NaN
p2,25230,15201.2,1,10167909,327712
p3,25230,15201.2,1,5489847,331487
p4,25230,15201.2,-1,NaN,NaN
s,25230,15201.2,Hit found: 8481
1,11011343,1290304
p0,25230,15201.2,1,4804459,311213
p1,25230,15201.2,-1,NaN,NaN
p2,25230,15201.2,1,10166481,326078
p3,25230,15201.2,1,5507149,331303
p4,25230,15201.2,-1,NaN,NaN
s,25230,15301.175,Hit found: 23236
1,11051515,1264112
p0,25230,15301.175,1,4805003,305232
p1,25230,15301.175,-1,NaN,NaN
p2,25230,15301.175,1,10163395,322765
p3,25230,15301.175,1,5507775,329144
p4,25230,15301.175,-1,NaN,NaN
s,25230,15301.175,Hit found: 23236
1,11015710,1266270
p0,25230,15301.175,1,4827525,305579
p1,25230,15301.175,-1,NaN,NaN
p2,25230,15301.175,1,10159980,322508
p3,25230,15301.175,1,5559316,328132
p4,25230,15301.175,-1,NaN,NaN
s,25230,15301.175,Hit found: 23236
1,11062128,1258040
p0,25230,15301.175,1,4800958,305068
p1,25230,15301.175,-1,NaN,NaN
p2,25230,15301.175,1,10091681,322326
p3,25230,15301.175,1,5515137,328457
p4,25230,15301.175,-1,NaN,NaN
s,25230,15301.175,Hit found: 23236
1,11036818,1265369
p0,25230,15301.175,1,4776154,305551
p1,25230,15301.175,-1,NaN,NaN
p2,25230,15301.175,1,10165374,322808
p3,25230,15301.175,1,5545322,328817
p4,25230,15301.175,-1,NaN,NaN
s,25230,15301.175,Hit found: 23236
1,11005651,1274243
p0,25230,15301.175,1,4784894,306724
p1,25230,15301.175,-1,NaN,NaN
p2,25230,15301.175,1,10110924,322398
p3,25230,15301.175,1,5512148,329376
p4,25230,15301.175,-1,NaN,NaN
s,25230,15401.15,0,11076863,1273315
p0,25230,15401.15,0,4820868,315003
p1,25230,15401.15,-1,NaN,NaN
p2,25230,15401.15,0,10099507,335169
p3,25230,15401.15,0,5503054,337958
p4,25230,15401.15,-1,NaN,NaN
s,25230,15401.15,0,11017259,1272834
p0,25230,15401.15,0,4763081,313048
p1,25230,15401.15,-1,NaN,NaN
p2,25230,15401.15,0,10103539,334664
p3,25230,15401.15,0,5509700,337709
p4,25230,15401.15,-1,NaN,NaN
s,25230,15401.15,0,11007352,1272296
p0,25230,15401.15,0,4768444,313834
p1,25230,15401.15,-1,NaN,NaN
p2,25230,15401.15,0,10179867,333562
p3,25230,15401.15,0,5514608,337625
p4,25230,15401.15,-1,NaN,NaN
s,25230,15401.15,0,11022897,1275535
p0,25230,15401.15,0,4794728,313624
p1,25230,15401.15,-1,NaN,NaN
p2,25230,15401.15,0,10091787,331775
p3,25230,15401.15,0,5486614,336316
p4,25230,15401.15,-1,NaN,NaN
s,25230,15401.15,0,10995160,1270838
p0,25230,15401.15,0,4809035,311918
p1,25230,15401.15,-1,NaN,NaN
p2,25230,15401.15,0,10101239,332993
p3,25230,15401.15,0,5545141,338953
p4,25230,15401.15,-1,NaN,NaN
s,25230,15501.125,Hit found: 21280
1,10962172,1252626
p0,25230,15501.125,1,4837525,314074
p1,25230,15501.125,-1,NaN,NaN
p2,25230,15501.125,1,10153083,330911
p3,25230,15501.125,1,5503932,335711
p4,25230,15501.125,-1,NaN,NaN
s,25230,15501.125,Hit found: 21280
1,11059367,1259904
p0,25230,15501.125,1,4771717,313882
p1,25230,15501.125,-1,NaN,NaN
p2,25230,15501.125,1,10096892,331006
p3,25230,15501.125,1,5517125,336353
p4,25230,15501.125,-1,NaN,NaN
s,25230,15501.125,Hit found: 21280
1,11084876,1263833
p0,25230,15501.125,1,4831869,313918
p1,25230,15501.125,-1,NaN,NaN
p2,25230,15501.125,1,10172583,331459
p3,25230,15501.125,1,5572256,336315
p4,25230,15501.125,-1,NaN,NaN
s,25230,15501.125,Hit found: 21280
1,11000537,1256703
p0,25230,15501.125,1,4823196,314516
p1,25230,15501.125,-1,NaN,NaN
p2,25230,15501.125,1,10240901,330187
p3,25230,15501.125,1,5528328,335498
p4,25230,15501.125,-1,NaN,NaN
s,25230,15501.125,Hit found: 21280
1,11008416,1267314
p0,25230,15501.125,1,4800704,312997
p1,25230,15501.125,-1,NaN,NaN
p2,25230,15501.125,1,10173404,331519
p3,25230,15501.125,1,5510873,335881
p4,25230,15501.125,-1,NaN,NaN
s,25230,15601.1,Hit found: 8187
1,10991997,1276799
p0,25230,15601.1,1,4810690,310351
p1,25230,15601.1,-1,NaN,NaN
p2,25230,15601.1,1,10138253,331288
p3,25230,15601.1,1,5506455,335806
p4,25230,15601.1,-1,NaN,NaN
s,25230,15601.1,Hit found: 8187
1,10988610,1274919
p0,25230,15601.1,1,4778264,310493
p1,25230,15601.1,-1,NaN,NaN
p2,25230,15601.1,1,10175479,330623
p3,25230,15601.1,1,5563429,335027
p4,25230,15601.1,-1,NaN,NaN
s,25230,15601.1,Hit found: 8187
1,11020029,1265117
p0,25230,15601.1,1,4856571,311100
p1,25230,15601.1,-1,NaN,NaN
p2,25230,15601.1,1,10164013,331760
p3,25230,15601.1,1,5503794,334389
p4,25230,15601.1,-1,NaN,NaN
s,25230,15601.1,Hit found: 8187
1,11000773,1272581
p0,25230,15601.1,1,4782321,308635
p1,25230,15601.1,-1,NaN,NaN
p2,25230,15601.1,1,10096419,330332
p3,25230,15601.1,1,5478925,335124
p4,25230,15601.1,-1,NaN,NaN
s,25230,15601.1,Hit found: 8187
1,10962849,1263703
p0,25230,15601.1,1,4763905,310254
p1,25230,15601.1,-1,NaN,NaN
p2,25230,15601.1,1,10137250,330885
p3,25230,15601.1,1,5562117,334396
p4,25230,15601.1,-1,NaN,NaN
s,25230,15701.075,0,10973241,1288959
p0,25230,15701.075,0,4826595,310819
