type,neurons,density,hits,building_time,search_time
p1,77658,16991.0,-1,NaN,NaN
p2,77658,16991.0,0,31093725,998428
p3,77658,16991.0,0,16907698,1010347
p4,77658,16991.0,-1,NaN,NaN
s,77658,16991.0,0,33897767,4012034
p0,77658,16991.0,0,14819790,947051
p1,77658,16991.0,-1,NaN,NaN
p2,77658,16991.0,0,31172685,999099
p3,77658,16991.0,0,16938108,1007634
p4,77658,16991.0,-1,NaN,NaN
s,77658,16991.0,0,33904081,4002993
p0,77658,16991.0,0,14612391,942480
p1,77658,16991.0,-1,NaN,NaN
p2,77658,16991.0,0,31320083,993944
p3,77658,16991.0,0,16842548,1010749
p4,77658,16991.0,-1,NaN,NaN
s,79507,16991.0,2,34915233,3968632
p0,79507,16991.0,2,15062012,991639
p1,79507,16991.0,-1,NaN,NaN
p2,79507,16991.0,2,31823138,1058231
p3,79507,16991.0,2,17390319,1058368
p4,79507,16991.0,-1,NaN,NaN
s,79507,16991.0,2,34595412,3967791
p0,79507,16991.0,2,15050538,991708
p1,79507,16991.0,-1,NaN,NaN
p2,79507,16991.0,2,31933950,1048261
p3,79507,16991.0,2,17454546,1054538
p4,79507,16991.0,-1,NaN,NaN
s,79507,16991.0,2,34571140,3968698
p0,79507,16991.0,2,15233223,985713
p1,79507,16991.0,-1,NaN,NaN
p2,79507,16991.0,2,32058640,1047886
p3,79507,16991.0,2,17496928,1059742
p4,79507,16991.0,-1,NaN,NaN
s,79507,16991.0,2,34916222,3944568
p0,79507,16991.0,2,15200796,985752
p1,79507,16991.0,-1,NaN,NaN
p2,79507,16991.0,2,32031582,1044582
p3,79507,16991.0,2,17488792,1058717
p4,79507,16991.0,-1,NaN,NaN
s,79507,16991.0,2,34569500,3952927
p0,79507,16991.0,2,15123183,975601
p1,79507,16991.0,-1,NaN,NaN
p2,79507,16991.0,2,31972328,1044587
p3,79507,16991.0,2,17315641,1057991
p4,79507,16991.0,-1,NaN,NaN
s,81356,16991.0,1,35520244,3910580
p0,81356,16991.0,1,15420694,994073
p1,81356,16991.0,-1,NaN,NaN
p2,81356,16991.0,1,32828662,1064535
p3,81356,16991.0,1,17703156,1087104
p4,81356,16991.0,-1,NaN,NaN
s,81356,16991.0,1,35327571,3862550
p0,81356,16991.0,1,15572236,995511
p1,81356,16991.0,-1,NaN,NaN
p2,81356,16991.0,1,32697418,1059617
p3,81356,16991.0,1,17770749,1085896
p4,81356,16991.0,-1,NaN,NaN
s,81356,16991.0,1,35506544,3876378
p0,81356,16991.0,1,15434286,991302
p1,81356,16991.0,-1,NaN,NaN
p2,81356,16991.0,1,32537677,1061750
p3,81356,16991.0,1,17708958,1089937
p4,81356,16991.0,-1,NaN,NaN
s,81356,16991.0,1,35472391,3885778
p0,81356,16991.0,1,15372471,1000074
p1,81356,16991.0,-1,NaN,NaN
p2,81356,16991.0,1,32484887,1062967
p3,81356,16991.0,1,17719415,1093348
p4,81356,16991.0,-1,NaN,NaN
s,81356,16991.0,1,35456830,3874911
p0,81356,16991.0,1,15543595,1014206
p1,81356,16991.0,-1,NaN,NaN
p2,81356,16991.0,1,32529853,1057912
p3,81356,16991.0,1,17720555,1089302
p4,81356,16991.0,-1,NaN,NaN
s,83248,16991.0,0,36454117,4258652
p0,83248,16991.0,0,15832300,1014118
p1,83248,16991.0,-1,NaN,NaN
p2,83248,16991.0,0,33470515,1083819
p3,83248,16991.0,0,18169091,1084522
p4,83248,16991.0,-1,NaN,NaN
s,83248,16991.0,0,36400017,4261762
p0,83248,16991.0,0,15775164,1015183
p1,83248,16991.0,-1,NaN,NaN
p2,83248,16991.0,0,33254179,1080268
p3,83248,16991.0,0,18140115,1080496
p4,83248,16991.0,-1,NaN,NaN
s,83248,16991.0,0,36310703,4256186
p0,83248,16991.0,0,15914003,1017321
p1,83248,16991.0,-1,NaN,NaN
p2,83248,16991.0,0,33494138,1073724
p3,83248,16991.0,0,18332019,1086036
p4,83248,16991.0,-1,NaN,NaN
s,83248,16991.0,0,36336475,4235923
p0,83248,16991.0,0,15813994,1012539
p1,83248,16991.0,-1,NaN,NaN
p2,83248,16991.0,0,33461519,1076337
p3,83248,16991.0,0,18224036,1083294
p4,83248,16991.0,-1,NaN,NaN
s,83248,16991.0,0,36428324,4253226
p0,83248,16991.0,0,15746284,1019929
p1,83248,16991.0,-1,NaN,NaN
p2,83248,16991.0,0,33246279,1077443
p3,83248,16991.0,0,18137335,1082160
p4,83248,16991.0,-1,NaN,NaN
